5.316	132.6173969191497	132.15788997989398	1166.7	0.03	0.65	17.1	-0.06	0.0	
5.341	133.00141626297193	132.3517253836574	1166.2	0.03	0.65	17.2	-0.05	0.0	
5.366	133.38879552333592	132.54665237562483	1165.8	0.03	0.65	17.3	-0.05	0.0	
5.392	133.77936428487055	132.74261983395763	1165.4	0.03	0.65	17.5	-0.05	0.0	
5.42	134.17295913947427	132.9395824083969	1164.9	0.03	0.65	17.6	-0.04	0.0	
5.444	134.56942336200103	133.13750018546185	1164.5	0.03	0.65	17.7	-0.04	0.0	
5.47	134.9686066012888	133.3363383682861	1164.1	0.03	0.65	17.8	-0.04	0.0	
5.496	135.37036458579792	133.53606697039376	1163.6	0.03	0.65	17.9	-0.03	0.0	
5.525	135.77455884317018	133.73666052275348	1163.2	0.03	0.65	18.0	-0.03	0.0	
5.549	136.18105643305847	133.93809779348177	1162.7	0.03	0.65	18.1	-0.02	0.0	
5.574	136.58972969261492	134.1403615195992	1162.3	0.03	0.65	18.2	-0.02	0.0	
5.6	137.0004559940607	134.34343815027344	1161.8	0.03	0.65	18.3	-0.02	0.0	
5.626	137.41311751379328	134.54731760101348	1161.4	0.03	0.65	18.4	-0.01	0.0	
5.652	137.8276010125189	134.75199301830656	1160.9	0.03	0.65	18.5	-0.01	0.0	
5.679	138.24379762592602	134.95746055421733	1160.4	0.03	0.65	18.6	-0.0	0.0	
5.705	138.6616026654437	135.1637191504935	1160.0	0.03	0.65	18.6	-0.0	0.0	
5.73	139.0809154286539	135.37077033174805	1159.5	0.03	0.65	18.7	0.0	0.0	
5.757	139.5016390189506	135.57861800731052	1159.1	0.03	0.65	18.8	0.01	0.0	
5.782	139.9236801740612	135.78726828136354	1158.6	0.03	0.65	18.8	0.01	0.0	
5.808	140.34694910306573	135.99672927100107	1158.1	0.03	0.65	18.9	0.02	0.0	
5.833	140.77135933156998	136.20701093186636	1157.7	0.03	0.65	18.9	0.02	0.0	
5.86	141.196827554705	136.4181248910466	1157.2	0.03	0.65	19.0	0.02	0.0	
5.886	141.62327349764382	136.63008428691995	1156.7	0.03	0.65	19.0	0.03	0.0	
5.913	142.05061978334032	136.84290361566852	1156.2	0.03	0.65	19.1	0.03	0.0	
5.938	142.4787918072107	137.05659858418747	1155.8	0.03	0.65	19.1	0.03	0.0	
5.965	142.90771761849038	137.27118596913675	1155.3	0.03	0.65	19.2	0.04	0.0	
5.99	143.3373278080116	137.4866834818969	1154.8	0.03	0.65	19.2	0.04	0.0	
6.018	143.7675554021588	137.703109639205	1154.3	0.03	0.65	19.3	0.05	0.0	
6.045	144.19833576276824	137.9204836392601	1153.8	0.03	0.65	19.3	0.05	0.0	
6.071	144.62960649274854	138.13882524310114	1153.4	0.03	0.65	19.3	0.05	0.0	
6.098	145.06130734720705	138.35815466107138	1152.9	0.03	0.65	19.4	0.06	0.0	
6.122	145.493380149875	138.5784924441962	1152.4	0.03	0.65	19.4	0.06	0.0	
6.149	145.92576871463152	138.79985938031066	1151.9	0.03	0.65	19.4	0.06	0.0	
6.175	146.35841877193286	139.02227639478417	1151.4	0.03	0.65	19.5	0.07	0.0	
6.201	146.79127789995948	139.24576445569878	1150.9	0.03	0.65	19.5	0.07	0.0	
6.228	147.22429546029846	139.47034448334645	1150.5	0.03	0.65	19.5	0.07	0.0	
6.253	147.6574225379836	139.6960372639189	1150.0	0.03	0.65	19.5	0.08	0.0	
6.278	148.09061188571994	139.9228633672714	1149.5	0.02	0.65	19.6	0.08	0.0	
6.304	148.5238178721231	140.15084306864875	1149.0	0.02	0.65	19.6	0.08	0.0	
6.33	148.956996433807	140.37999627426856	1148.5	0.02	0.65	19.6	0.09	0.0	
6.356	149.39010503115716	140.61034245066205	1148.0	0.02	0.66	19.6	0.09	0.0	
6.384	149.82310260762847	140.84190055767945	1147.5	0.02	0.66	19.6	0.09	0.0	
6.409	150.25594955240967	141.07468898507057	1147.0	0.02	0.66	19.7	0.09	0.0	
6.435	150.68860766629845	141.30872549255656	1146.6	0.02	0.66	19.7	0.1	0.0	
6.461	151.12104013063257	141.5440271533124	1146.1	0.02	0.66	19.7	0.1	0.0	
6.487	151.55321147912483	141.78061030078345	1145.6	0.02	0.66	19.7	0.1	0.0	
6.513	151.98508757245102	142.01849047876203	1145.1	0.02	0.66	19.7	0.1	0.0	
6.538	152.4166355754408	142.2576823946537	1144.6	0.02	0.66	19.7	0.11	0.0	
6.564	152.84782393672376	142.49819987586392	1144.1	0.02	0.66	19.7	0.11	0.0	
6.59	153.2786223706833	142.74005582923883	1143.6	0.02	0.66	19.8	0.11	0.0	
6.615	153.70900184157276	142.9832622034949	1143.1	0.01	0.66	19.8	0.11	0.0	
6.641	154.13893454964898	143.22782995457345	1142.6	0.01	0.66	19.8	0.11	0.0	
6.667	154.56839391918012	143.4737690138576	1142.1	0.01	0.67	19.8	0.12	0.0	
6.693	154.99735458818546	143.72108825918912	1141.6	0.01	0.67	19.8	0.12	0.0	
6.72	155.42579239976627	143.9697954886235	1141.1	0.01	0.67	19.8	0.12	0.0	
6.745	155.85368439488855	144.21989739686208	1140.6	0.01	0.67	19.8	0.12	0.0	
6.771	156.2810088064794	144.47139955429904	1140.1	0.01	0.67	19.8	0.12	0.0	
6.797	156.70774505470087	144.7243063886223	1139.6	0.01	0.67	19.8	0.12	0.0	
6.823	157.13387374326643	144.9786211689055	1139.1	0.01	0.67	19.8	0.12	0.0	
6.85	157.55937665666767	145.2343459921291	1138.7	0.01	0.67	19.9	0.12	0.0	
6.875	157.98423675818003	145.49148177206675	1138.2	0.01	0.67	19.9	0.12	0.0	
6.901	158.40843818851948	145.75002823047365	1137.7	0.0	0.67	19.9	0.12	0.0	
6.928	158.8319662650238	146.00998389051156	1137.2	0.0	0.68	19.9	0.13	0.0	
6.953	159.25480748123474	146.27134607234544	1136.7	0.0	0.68	19.9	0.13	0.0	
6.979	159.67694950676065	146.53411089084477	1136.2	0.0	0.68	19.9	0.13	0.0	
7.005	160.09838118730116	146.79827325532275	1135.7	0.0	0.68	19.9	0.13	0.0	
7.035	160.51909254471948	147.063826871245	1135.2	-0.0	0.68	19.9	0.13	0.0	
7.059	160.93907477705076	147.3307642438387	1134.7	-0.0	0.68	19.9	0.13	0.0	
7.085	161.35838748523028	147.60060449143322	1134.2	-0.0	0.68	19.9	0.23	0.0	
7.109	161.7763280971361	147.87439423098553	1133.7	-0.0	0.68	20.0	0.33	0.0	
7.135	162.19163693472515	148.15281579879309	1133.2	-0.01	0.69	20.0	0.43	0.0	
7.162	162.60325341318514	148.43666765216062	1132.7	-0.01	0.69	20.0	0.53	0.0	
7.188	163.01038217766381	148.72691955850075	1132.2	-0.01	0.7	20.0	0.63	0.0	
7.213	163.41218101574208	149.02450600597268	1131.7	-0.02	0.7	20.0	0.73	0.0	
7.238	163.80775451454738	149.33031903225333	1131.2	-0.03	0.71	20.0	0.83	0.0	
7.265	164.19614827932688	149.64520041226874	1130.7	-0.03	0.72	20.0	0.93	0.0	
7.29	164.5763438242977	149.96993314481094	1130.2	-0.04	0.73	20.0	1.03	0.0	
7.318	164.94725425818902	150.30523219048592	1129.7	-0.05	0.73	20.0	1.13	0.0	
7.342	165.30772089901225	150.6517344283627	1129.2	-0.06	0.74	20.0	1.23	0.0	
7.369	165.6565109648852	151.0099878162718	1128.7	-0.07	0.75	20.0	1.33	0.0	
7.394	165.9923164997675	151.38043976017605	1128.2	-0.08	0.77	20.0	1.43	0.0	
7.423	166.31375470424635	151.763424721632	1127.7	-0.09	0.78	20.0	1.53	0.0	
7.448	166.61936985146875	152.15915111927086	1127.3	-0.1	0.79	20.0	1.63	0.0	
7.473	166.90763697630047	152.56768761059234	1126.8	-0.11	0.8	20.0	1.73	0.0	
7.499	167.17696753107012	152.9889488742607	1126.3	-0.13	0.82	20.0	1.83	0.0	
7.527	167.43754928201383	153.41567730204014	1125.9	-0.14	0.83	20.0	0.83	0.0	
7.552	167.69999185678748	153.84126383254383	1125.4	-0.15	0.82	20.0	-0.17	0.0	
7.577	167.96448623054653	154.26557825163633	1125.0	-0.15	0.82	20.0	-0.19	0.0	
7.603	168.2312196085922	154.68848876821914	1124.6	-0.15	0.82	20.0	-0.21	0.0	
7.629	168.50037506219405	155.10986193038823	1124.1	-0.14	0.82	20.0	-0.23	0.0	
7.656	168.77213116969617	155.52956255945054	1123.6	-0.14	0.82	20.0	-0.25	0.0	
7.682	169.04666166371072	155.94745370299884	1123.2	-0.14	0.81	20.0	-0.26	0.0	
7.708	169.3241350852633	156.36339660813357	1122.7	-0.14	0.81	20.0	-0.28	0.0	
7.733	169.60471444581478	156.7772507158002	1122.3	-0.14	0.81	20.0	-0.3	0.0	
7.758	169.8885568981431	157.18887367708425	1121.8	-0.13	0.81	20.0	-0.32	0.0	
